ServiceID,ResponseTime(ms),Availability(%),ReliabilityScore,Usability(%),Credibility(%),Certification,CostSatisfaction(%),Prestige(1-5),Security(%),TrustIndex
S14,384,98.83,0.841,94.38,93.56,1,50.85,2,74.83,0.4525
S14,700,99.94,0.963,87.18,87.49,1,64.73,5,77.2,0.4402
S14,516,98.95,0.885,94.74,72.88,1,55.3,4,96.39,0.5594
S14,199,99.15,0.85,83.71,86.66,1,87.95,1,90.06,0.7085
S14,288,97.59,0.885,82.69,97.16,0,65.82,3,91.81,0.6105
S14,989,99.31,0.832,94.95,88.66,1,83.45,2,75.2,0.291
S14,957,97.24,0.978,60.6,93.38,1,68.33,4,98.3,0.3227
S14,487,98.97,0.814,79.15,83.87,1,96.86,2,71.95,0.596
S14,340,97.17,0.871,94.8,79.36,0,62.78,3,98.39,0.6353
S14,881,97.35,0.911,67.85,76.0,1,78.83,1,77.54,0.3595
S14,830,97.32,0.975,98.32,95.48,1,78.54,3,71.91,0.3981
S14,516,97.16,0.956,89.62,91.2,1,79.77,4,84.04,0.61
S14,275,97.96,0.804,90.5,75.34,1,60.91,4,84.93,0.6384
S14,486,99.98,0.965,86.62,86.55,0,66.23,1,93.86,0.4852
S14,570,98.04,0.928,77.9,91.29,1,60.5,5,89.29,0.4369
S14,952,99.28,0.827,78.44,87.04,1,51.16,1,81.27,0.2141
S14,332,97.4,0.923,93.56,98.48,1,82.08,1,88.36,0.7883
S14,762,98.36,0.964,65.57,75.54,1,99.79,4,88.11,0.4874
S14,551,97.56,0.92,80.88,91.43,1,84.74,3,98.04,0.633
S14,376,97.58,1.0,72.4,88.5,0,89.81,2,71.06,0.6163
S14,328,97.3,0.901,99.37,97.57,1,52.25,1,89.6,0.6059
S14,270,98.3,0.935,60.15,95.88,1,86.53,2,92.68,0.7116
S14,834,97.23,0.814,62.55,89.45,1,76.74,4,87.48,0.4952
S14,312,99.73,0.963,98.7,83.08,1,63.97,2,96.13,0.7287
S14,381,98.34,0.925,81.75,74.92,0,79.98,5,98.84,0.6126
S14,140,99.52,0.912,65.54,94.09,1,85.52,2,77.43,0.7262
S14,221,99.94,0.942,77.95,94.73,1,96.9,4,96.1,0.9114
S14,326,99.03,0.912,72.91,80.86,1,60.0,2,85.4,0.5611
S14,393,99.7,0.953,96.45,76.79,1,84.43,5,90.95,0.7413
S14,699,97.41,0.917,87.5,97.95,0,78.6,1,77.67,0.3936
S14,366,99.49,0.904,65.22,84.07,1,79.6,5,94.8,0.697
S14,640,97.81,0.827,81.46,92.09,1,54.85,1,84.14,0.3776
S14,858,98.42,0.894,65.38,88.65,1,72.01,5,91.13,0.4254
S14,927,98.94,0.908,86.61,90.99,0,81.3,4,96.03,0.3634
S14,550,99.71,0.925,89.09,70.56,1,60.27,5,88.86,0.4475
S14,548,99.73,0.891,82.49,88.79,0,61.72,4,88.08,0.4265
S14,855,97.28,0.829,98.64,86.49,1,80.0,4,71.97,0.3558
S14,160,98.09,0.83,97.77,92.6,1,84.75,5,90.56,0.8843
S14,601,99.38,0.944,68.24,98.13,1,60.11,2,80.74,0.5484
S14,246,99.11,0.932,60.01,94.9,1,79.57,4,95.72,0.8213
S14,785,97.08,0.852,86.51,83.27,1,71.53,3,83.45,0.3545
S14,889,98.35,0.889,79.03,87.87,1,58.28,2,95.42,0.4255
S14,433,99.49,0.861,73.39,77.16,1,55.09,2,95.94,0.5377
S14,980,99.21,0.836,96.68,70.07,1,88.91,5,90.65,0.3987
S14,990,98.24,0.865,99.14,74.36,1,65.06,2,72.35,0.3024
S14,241,99.21,0.853,97.22,72.17,0,56.69,3,77.53,0.5877
S14,143,98.65,0.816,80.01,92.5,1,82.06,5,77.99,0.8354
S14,243,99.74,0.901,88.13,75.63,0,67.21,3,92.63,0.6505
S14,964,98.76,0.89,66.86,73.34,0,51.91,1,96.91,0.2712
S14,432,98.2,0.943,98.03,78.55,1,97.2,1,88.69,0.7376
S14,596,99.59,0.924,71.35,98.01,1,83.63,4,77.21,0.5884
S14,495,97.15,0.869,67.71,78.24,1,59.56,2,80.12,0.4681
S14,154,99.7,0.899,62.41,89.71,1,52.45,3,85.8,0.7595
S14,406,99.09,0.907,82.01,95.01,0,74.63,5,72.71,0.6075
S14,969,99.82,0.984,97.94,94.87,0,99.8,1,94.52,0.482
S14,522,97.75,0.996,65.42,98.31,1,68.58,5,88.79,0.7049
S14,516,99.08,0.963,64.83,80.87,1,93.99,3,76.73,0.6356
S14,772,99.43,0.912,70.9,84.64,0,85.69,2,97.39,0.4613
S14,896,99.11,0.986,86.62,77.13,0,62.86,1,85.84,0.2652
S14,424,97.63,0.836,81.91,71.95,1,52.2,4,71.58,0.4457
S14,809,97.83,0.939,63.85,99.35,0,94.13,3,91.34,0.4087
S14,770,98.7,0.892,77.69,96.0,1,90.43,5,84.23,0.5752
S14,179,98.34,0.829,62.68,79.45,1,85.35,2,84.51,0.703
S14,130,99.21,0.815,94.08,93.7,1,98.93,1,90.73,0.806
S14,211,98.14,0.896,64.28,94.89,0,97.02,3,75.85,0.7186
S14,657,99.58,0.848,78.85,77.35,0,59.66,1,98.51,0.2703
S14,964,98.3,0.85,80.42,98.01,1,76.27,3,94.57,0.3509
S14,816,97.12,0.864,81.21,79.61,0,60.37,1,97.08,0.2844
S14,663,97.05,0.944,84.37,87.04,0,94.55,1,97.25,0.5065
S14,749,98.94,0.833,88.06,93.93,1,52.09,2,82.2,0.3342
S14,571,98.62,0.944,60.17,87.7,1,85.04,5,79.81,0.5971
S14,173,98.63,0.957,61.24,77.78,1,83.8,2,86.64,0.7128
S14,652,99.37,0.919,84.46,97.98,1,61.04,3,73.53,0.4909
S14,578,98.13,0.85,67.29,70.1,1,96.12,4,85.35,0.587
S14,688,99.99,0.81,93.27,85.75,1,79.66,5,87.62,0.4887
S14,486,99.84,0.882,85.1,71.34,0,95.48,4,73.47,0.5532
S14,798,97.04,0.969,99.22,89.64,1,73.31,1,92.22,0.4532
S14,981,99.69,0.82,89.12,71.27,1,90.48,1,97.4,0.3498
S14,663,99.04,0.949,63.63,71.7,1,90.68,4,78.87,0.5174
S14,532,98.51,0.894,66.84,84.79,1,83.15,4,70.24,0.4906
S14,511,98.75,0.98,61.86,90.64,0,71.34,5,96.59,0.5871
S14,566,99.53,0.871,89.65,82.63,1,95.19,5,81.1,0.6461
S14,698,99.85,0.941,65.07,97.42,1,91.63,3,70.18,0.5246
S14,720,98.68,0.948,86.55,97.81,0,61.53,3,73.4,0.3266
S14,836,97.54,0.84,82.22,83.46,1,71.47,2,90.21,0.366
S14,347,98.92,0.832,85.33,88.07,1,57.04,2,85.87,0.5809
S14,680,97.23,0.819,80.35,99.37,1,51.29,1,75.22,0.3286
S14,219,98.91,0.94,60.52,94.65,1,53.85,1,86.05,0.6638
S14,166,99.43,0.91,70.13,74.03,0,54.91,1,81.3,0.5884
S14,672,98.06,0.817,95.4,72.13,1,67.4,2,76.6,0.3445
S14,426,97.21,0.862,97.17,87.08,1,96.32,5,95.53,0.732
S14,802,99.08,0.828,63.89,95.28,1,79.37,4,94.72,0.3793
S14,569,98.02,0.819,98.11,92.72,1,93.99,3,90.41,0.6535
S14,592,97.75,0.86,86.82,88.8,1,52.36,3,75.71,0.4212
S14,800,99.07,0.819,96.9,95.05,1,81.65,2,82.01,0.4204
S14,762,99.91,0.852,76.05,73.91,0,76.04,2,91.83,0.3629
S14,385,99.24,0.911,64.07,84.12,0,58.01,4,93.83,0.5398
S14,707,98.47,0.912,72.1,93.68,1,60.85,2,97.69,0.4454
S14,411,98.8,0.834,87.59,74.8,1,57.62,3,74.87,0.5079
S14,408,97.43,0.838,91.81,81.2,1,61.95,2,79.59,0.5904
S14,874,99.44,0.971,62.0,83.78,0,50.08,3,75.38,0.1821
S14,196,98.81,0.833,79.48,72.25,0,65.75,1,99.49,0.7094
S14,212,99.9,0.809,62.57,70.68,1,99.04,1,94.15,0.7703
S14,736,99.94,0.849,94.54,85.23,1,81.37,4,82.7,0.4974
S14,555,98.06,0.915,79.05,97.21,1,76.96,2,90.61,0.6776
S14,562,99.97,0.801,96.59,73.08,0,77.42,1,93.68,0.4778
S14,231,99.87,0.997,63.14,73.88,1,80.0,3,90.27,0.6865
S14,220,98.92,0.846,73.22,71.73,1,87.01,4,74.49,0.7218
S14,296,98.0,0.848,87.06,80.86,1,89.8,5,70.15,0.6667
S14,905,99.26,0.948,71.74,81.82,1,51.46,3,94.98,0.2971
S14,581,97.81,0.85,93.66,99.5,1,59.33,5,90.36,0.4823
S14,733,98.89,0.879,99.47,94.69,1,58.27,1,95.72,0.4458
S14,893,97.07,0.909,71.25,80.97,1,68.98,3,74.47,0.3059
S14,996,98.89,0.804,74.44,81.42,1,63.28,3,80.71,0.1465
S14,871,99.85,0.967,98.69,82.49,1,90.93,5,76.36,0.4083
S14,138,97.71,0.902,74.32,87.71,1,70.54,5,94.26,0.8787
S14,665,99.33,0.863,82.24,96.29,1,92.03,2,83.87,0.586
S14,611,97.88,0.88,90.77,76.89,1,85.75,2,98.89,0.58
S14,573,99.12,0.811,77.53,77.37,1,71.98,5,99.0,0.531
S14,260,99.1,0.944,74.9,99.71,1,97.89,5,92.15,0.8135
S14,388,97.55,0.908,79.82,84.67,1,89.51,5,82.51,0.6088
S14,299,98.79,0.983,91.18,90.53,1,85.12,5,92.56,0.7957
S14,887,99.58,0.893,72.49,94.25,1,89.16,4,72.5,0.3814
S14,627,98.15,0.966,74.03,84.68,1,70.96,3,74.77,0.4676
S14,784,99.13,0.838,67.57,70.49,0,55.55,4,86.86,0.2194
S14,602,99.02,0.811,88.06,92.49,1,70.56,3,90.54,0.4793
S14,347,97.77,0.99,95.98,87.49,0,75.78,1,98.7,0.7774
S14,482,99.76,0.851,67.43,96.33,0,55.33,1,70.27,0.43
S14,317,98.69,0.967,61.38,94.02,1,68.52,5,70.89,0.5994
S14,186,98.07,0.851,75.25,81.85,1,96.38,2,86.99,0.8498
S14,181,97.49,0.831,76.41,71.28,0,56.62,5,76.83,0.5214
S14,161,98.42,0.947,85.83,86.49,1,81.32,4,93.84,0.8546
S14,898,99.19,0.956,63.42,99.43,1,92.23,4,77.78,0.4101
S14,599,98.87,0.969,92.86,75.14,0,86.62,3,93.4,0.5174
S14,141,99.18,0.973,82.96,85.22,1,59.73,3,77.84,0.727
S14,111,99.38,0.897,81.84,73.6,1,70.41,4,76.99,0.6937
S14,932,98.32,0.88,72.65,98.18,1,78.09,3,80.61,0.3064
S14,845,98.56,0.95,74.61,94.82,1,56.69,4,91.6,0.3741
S14,940,99.96,0.914,62.22,86.12,1,63.01,2,76.85,0.2563
S14,742,99.9,0.993,90.15,89.16,0,82.97,2,76.9,0.4265
S14,214,98.24,0.875,84.19,89.38,0,91.72,5,79.98,0.7216
S14,317,99.06,0.809,99.06,98.62,0,97.08,1,97.23,0.7635
S14,748,97.8,0.918,74.14,99.13,1,60.51,2,73.6,0.3681
S14,205,97.46,0.871,86.65,89.96,1,77.23,4,97.56,0.712
S14,790,99.31,0.869,96.78,78.82,1,81.85,5,78.25,0.3929
S14,627,98.31,0.913,88.47,89.18,1,85.89,3,89.02,0.5434
S14,571,97.53,0.984,61.61,86.68,1,82.69,2,76.4,0.4682
S14,853,99.28,0.853,85.29,93.67,1,89.1,3,74.32,0.5005
S14,945,99.75,0.876,81.82,95.9,0,70.08,1,76.71,0.2262
S14,992,99.8,0.978,79.97,89.13,1,75.88,5,83.97,0.2796
S14,486,98.79,0.979,82.12,85.51,1,58.21,3,94.27,0.6427
S14,325,98.44,0.847,78.42,95.71,1,51.41,4,72.82,0.5647
S14,580,97.43,0.941,87.67,83.39,1,58.35,3,95.27,0.4624
S14,853,99.38,0.883,60.6,84.31,1,85.45,2,78.52,0.3462
S14,507,99.84,0.987,67.54,70.51,1,63.97,5,92.14,0.5779
S14,556,99.67,0.946,74.62,72.16,1,87.5,3,83.24,0.5532
S14,752,99.26,0.899,78.11,82.89,1,51.48,5,72.26,0.2895
S14,997,97.01,0.963,65.22,70.23,1,65.76,1,74.64,0.1998
S14,810,98.22,1.0,92.81,76.1,1,52.6,2,91.98,0.3973
S14,723,98.23,0.889,97.18,90.39,1,87.77,3,71.1,0.4227
S14,738,99.68,0.875,90.05,88.87,1,70.4,2,73.38,0.3782
S14,120,97.2,0.921,97.15,87.01,1,59.04,5,76.27,0.6815
S14,758,98.59,0.937,89.73,94.75,1,78.71,4,80.1,0.4999
S14,700,97.41,0.941,77.64,80.84,1,98.38,1,80.9,0.5425
S14,914,98.99,0.895,75.73,89.8,0,52.48,1,88.63,0.1829
S14,302,99.38,0.866,66.66,89.34,1,80.42,2,78.65,0.6328
S14,516,98.93,0.964,63.46,89.78,0,84.73,3,70.01,0.4258
S14,515,99.38,0.992,68.78,90.22,0,92.21,4,90.7,0.6058
S14,547,98.82,0.973,81.29,94.07,1,66.56,2,91.35,0.6011
S14,611,97.57,0.936,65.4,88.25,1,82.66,4,70.57,0.4844
S14,184,98.15,0.872,98.05,96.28,0,54.15,3,82.54,0.6342
S14,266,99.87,0.924,68.74,82.83,1,55.32,1,71.21,0.5657
S14,483,97.86,0.82,93.35,99.2,0,85.95,4,80.65,0.5756
S14,567,97.19,0.907,92.75,71.01,1,72.83,5,84.22,0.58
S14,171,98.15,0.956,65.65,74.02,1,75.19,3,99.81,0.7881
S14,909,98.1,0.85,88.43,72.51,1,93.57,3,80.99,0.315
S14,620,98.41,0.9,92.96,83.15,1,57.34,2,77.49,0.3914
S14,892,98.68,0.815,95.37,87.64,1,59.38,2,88.6,0.3537
S14,572,99.98,0.968,98.16,83.28,0,69.59,5,72.75,0.4275
S14,357,99.27,0.87,97.2,76.3,1,68.82,3,75.08,0.6307
S14,374,97.11,0.916,72.45,76.96,1,78.01,2,82.53,0.5661
S14,849,99.14,0.876,70.71,94.22,1,71.81,4,80.35,0.357
S14,119,99.47,0.92,75.9,71.6,0,64.63,1,77.48,0.6631
S14,589,99.69,0.949,78.6,99.75,1,92.63,3,77.38,0.6035
S14,844,98.27,0.865,69.36,91.62,1,57.56,5,76.84,0.2834
S14,589,97.94,0.904,63.44,97.64,0,50.49,4,83.97,0.3664
S14,832,99.52,0.959,86.26,75.48,1,57.23,3,97.3,0.3349
S14,425,99.33,0.938,66.97,86.78,1,73.96,1,77.21,0.5909
S14,628,98.61,0.811,96.6,85.87,1,79.31,2,83.72,0.5486
S14,991,97.35,0.914,71.51,88.62,1,57.76,5,81.33,0.2517
S14,188,98.96,0.875,67.91,93.33,1,78.68,1,92.77,0.8271
S14,585,97.2,0.942,67.77,91.41,1,51.82,2,80.07,0.4426
S14,807,97.3,0.803,71.58,81.79,1,81.0,1,82.94,0.3654
S14,449,97.99,0.866,84.49,96.08,1,76.42,3,70.4,0.5569
S14,183,98.11,0.817,99.13,70.43,1,70.91,2,70.25,0.6471
S14,486,98.39,0.984,79.45,77.6,1,96.1,2,83.63,0.6488
S14,186,98.02,0.975,83.99,85.58,1,71.75,4,76.2,0.7838
S14,406,97.1,0.994,93.7,95.77,1,68.47,1,90.17,0.5991
S14,949,97.47,0.929,73.36,81.97,1,61.12,5,90.6,0.3299
S14,253,97.35,0.961,67.2,93.28,0,65.65,2,82.14,0.6708
S14,539,98.29,0.922,77.35,77.95,1,60.96,2,83.97,0.5119
S14,839,97.64,0.898,72.75,99.08,0,58.76,1,73.62,0.2037
S14,363,97.88,0.967,94.65,70.46,1,70.8,4,99.11,0.6617
S14,834,98.41,0.955,99.12,75.31,1,52.92,3,89.24,0.3922
S14,520,97.71,0.947,87.53,70.66,1,81.6,5,95.94,0.6456
S14,592,97.74,0.979,86.15,70.51,1,73.56,2,85.09,0.5429
S14,732,99.5,0.986,88.57,97.17,1,59.92,2,76.6,0.3649
S14,510,98.64,0.889,78.71,78.28,0,50.33,4,78.3,0.3861
S14,272,99.57,0.857,85.15,77.03,0,78.66,5,75.77,0.6514
S14,103,98.54,0.902,62.85,78.01,0,53.4,1,85.6,0.5915
S14,953,99.73,0.819,79.74,94.08,1,99.1,2,79.01,0.3155
S14,739,97.76,0.988,73.29,79.35,1,74.28,1,96.16,0.4997
S14,571,98.85,0.997,62.13,87.79,1,76.95,4,94.37,0.5878
S14,209,98.51,0.931,81.79,95.75,0,94.64,2,84.92,0.7308
S14,966,99.76,0.949,74.41,79.56,1,97.39,3,98.1,0.3824
S14,136,98.26,0.865,83.62,74.37,0,96.64,2,81.93,0.7561
S14,682,99.56,0.973,80.53,72.02,1,72.11,3,78.84,0.4921
S14,900,98.69,0.98,71.05,86.9,0,61.0,1,79.84,0.2002
S14,130,99.13,0.815,81.6,88.17,1,94.56,1,86.57,0.8139
S14,480,99.66,0.826,75.15,96.13,0,62.91,3,83.38,0.5057
S14,367,99.99,0.852,96.84,84.21,1,65.98,1,90.71,0.585
S14,110,99.19,0.941,75.03,96.02,1,55.73,5,96.22,0.837
S14,443,97.94,0.837,61.61,85.43,1,92.76,2,76.1,0.6706
S14,939,97.9,0.844,90.54,87.71,1,95.59,4,87.83,0.4316
S14,643,97.93,0.876,98.55,86.13,1,90.65,5,78.73,0.6031
S14,668,97.29,0.922,66.78,79.01,1,65.23,5,81.42,0.3986
S14,265,97.16,0.995,98.91,95.31,0,90.39,4,96.68,0.8513
S14,799,98.74,0.957,84.69,96.53,1,56.08,1,85.6,0.279
S14,441,99.43,0.912,93.9,95.45,0,89.06,1,79.88,0.6325
S14,581,97.11,0.81,78.92,73.22,1,97.11,4,87.41,0.6286
S14,118,98.7,0.903,84.9,90.0,0,61.93,5,85.19,0.7207
S14,727,98.12,0.841,93.64,83.32,1,76.03,2,93.2,0.4428
S14,283,99.68,0.86,99.31,72.93,1,80.53,5,97.12,0.8078
S14,881,97.44,0.85,67.39,71.85,0,72.51,2,71.0,0.2226
S14,644,98.69,0.869,95.95,90.94,0,63.64,2,82.74,0.4213
S14,109,99.91,0.812,86.69,81.93,1,72.53,1,75.88,0.7582
S14,691,98.04,0.915,97.87,81.46,1,81.2,2,84.65,0.4569
S14,291,99.23,0.809,72.72,76.39,0,70.66,3,84.65,0.6577
S14,419,99.65,0.932,69.7,88.06,1,85.0,3,74.59,0.6195
S14,801,97.56,0.946,74.62,74.45,1,53.31,5,99.43,0.3295
S14,679,99.98,0.897,95.38,70.12,0,75.8,5,84.76,0.4189
S14,574,99.43,0.956,78.39,70.42,1,94.72,3,74.17,0.5741
S14,959,97.41,0.993,98.06,81.04,1,99.62,5,87.07,0.5306
S14,736,97.93,0.868,69.69,91.56,1,78.2,1,77.75,0.4472
S14,526,98.87,0.924,68.82,88.08,1,75.58,3,95.64,0.5664
S14,947,99.65,0.865,87.14,77.52,1,67.08,4,88.42,0.2902
S14,158,97.58,0.889,71.67,73.06,1,61.15,1,91.89,0.7371
S14,535,99.19,0.804,65.17,80.86,1,62.23,5,88.46,0.5404
S14,196,97.81,0.815,75.04,96.89,1,51.35,3,95.0,0.6484
S14,595,99.42,0.96,70.65,80.41,0,98.96,5,84.48,0.6237
S14,886,99.05,0.828,76.52,73.6,1,59.65,5,88.39,0.2263
S14,760,98.57,0.94,67.46,96.73,1,77.21,5,94.02,0.4867
S14,377,98.95,0.942,98.28,79.72,1,52.51,5,91.88,0.6293
S14,364,99.63,0.999,92.07,93.16,0,55.38,4,86.3,0.6311
S14,108,98.16,0.939,93.64,78.19,1,89.81,2,76.86,0.8876
S14,556,99.31,0.826,71.91,96.07,0,80.33,1,90.43,0.5474
S14,894,97.48,0.925,94.27,72.46,0,56.2,4,91.35,0.2787
S14,372,99.1,0.905,83.63,77.6,1,74.42,5,91.31,0.7219
S14,912,99.25,0.983,62.27,91.82,1,66.44,3,93.87,0.3367
S14,107,98.33,0.938,66.13,81.84,1,74.26,5,96.52,0.8874
S14,307,99.38,0.904,77.84,86.52,0,55.39,3,86.61,0.5436
S14,736,98.67,0.925,75.75,78.31,0,94.61,1,93.31,0.4422
S14,222,99.81,0.889,91.81,80.84,1,78.17,2,81.75,0.7336
S14,132,97.34,0.902,94.95,88.19,1,76.91,5,99.68,0.8338
S14,612,97.39,0.944,94.6,93.77,1,58.79,2,94.01,0.5936
S14,303,99.53,0.816,75.01,96.76,1,77.32,1,89.79,0.743
S14,617,99.53,0.923,85.43,80.77,0,99.19,4,86.46,0.5488
S14,908,98.41,0.818,79.88,88.91,1,56.03,5,82.53,0.2574
S14,616,99.89,0.971,95.56,84.94,1,85.22,4,96.38,0.6598
S14,542,99.04,0.988,95.56,89.69,1,69.33,1,94.29,0.6025
S14,691,99.95,0.956,62.15,88.66,0,88.82,4,74.03,0.4307
S14,885,98.6,0.944,82.89,88.61,1,75.92,4,90.68,0.398
S14,788,97.6,0.989,80.14,83.09,0,95.17,3,92.22,0.4844
S14,949,98.33,0.844,90.82,78.81,1,54.2,3,80.32,0.1748
S14,932,99.94,0.846,67.83,82.64,1,71.15,3,84.67,0.2479
S14,438,98.11,0.896,87.8,95.11,0,66.23,5,88.11,0.5928
S14,537,99.87,0.801,89.54,80.29,1,94.28,1,76.82,0.5425
S14,544,99.39,0.993,61.07,95.84,1,51.95,3,72.21,0.3857
S14,235,98.33,0.806,77.25,74.99,1,58.98,1,71.46,0.5548
S14,486,98.63,0.919,99.16,86.61,0,73.28,1,75.53,0.5428
S14,124,98.82,0.871,72.02,73.27,1,76.87,1,98.67,0.756
S14,605,99.0,0.821,95.38,83.27,1,74.29,1,73.57,0.4574
S14,424,97.23,0.805,83.48,99.12,1,79.9,3,91.56,0.6134
S14,794,99.8,0.852,71.86,88.79,1,96.47,4,97.52,0.5224
S14,779,98.79,0.821,93.44,70.53,1,82.3,1,84.26,0.3471
S14,437,99.79,0.988,99.63,94.68,1,73.41,5,79.06,0.7066
S14,789,98.9,0.849,89.68,85.02,1,80.32,5,75.98,0.3644
S14,984,98.29,0.819,62.45,90.15,1,60.61,5,83.83,0.2228
S14,194,98.7,0.954,62.1,89.26,0,52.81,2,83.8,0.6908
S14,644,99.49,0.883,79.66,75.65,1,84.51,4,93.4,0.4889
S14,722,97.98,0.969,60.24,82.17,1,87.9,1,81.02,0.4572
S14,245,99.87,0.968,87.04,76.45,1,97.35,1,94.17,0.8842
S14,992,98.4,0.998,60.65,75.36,1,97.98,3,71.51,0.3315
S14,330,99.87,0.961,98.92,86.71,1,93.83,4,71.63,0.7498
S14,883,99.64,0.843,95.23,76.11,1,95.75,4,76.61,0.4107
S14,947,99.3,0.917,92.62,76.04,1,87.99,5,77.65,0.2802
S14,594,98.4,0.905,92.5,88.8,1,94.75,1,81.99,0.6283
S14,137,98.76,0.902,93.38,82.06,1,50.1,4,79.2,0.6406
S14,524,99.51,0.859,77.37,76.08,1,51.45,4,97.6,0.4465
S14,746,98.63,0.842,91.67,81.51,1,88.38,5,77.29,0.4118
S14,945,99.21,0.943,74.69,87.38,0,91.69,1,92.71,0.4334
S14,846,99.37,0.82,93.94,87.96,1,64.39,5,82.16,0.301
S14,536,98.54,0.81,84.72,96.94,1,52.53,5,91.2,0.5215
S14,930,98.61,0.876,74.33,97.91,0,50.95,5,93.71,0.2223
S14,467,97.59,0.949,89.82,76.09,1,53.78,5,82.69,0.4694
S14,444,97.73,0.974,69.71,84.71,0,73.51,1,93.57,0.599
S14,259,99.71,0.908,98.59,83.37,1,97.87,3,78.64,0.7679
S14,649,99.52,0.968,86.59,93.02,1,52.02,5,71.43,0.4348
S14,761,97.03,0.805,76.05,75.78,1,70.92,1,94.68,0.3613
S14,919,99.61,0.891,82.03,76.78,0,77.0,1,82.07,0.2574
S14,640,97.08,0.827,89.5,74.75,1,81.53,4,82.6,0.4958
S14,243,98.37,0.917,91.89,91.97,1,70.27,4,89.9,0.7477
S14,687,97.2,0.984,99.0,76.82,1,90.65,3,94.53,0.5644
S14,756,99.91,0.801,68.36,82.59,0,58.21,2,90.06,0.3156
S14,840,99.92,0.934,80.18,77.79,1,50.77,1,82.23,0.2204
S14,675,98.83,0.958,63.66,99.47,1,87.14,3,79.58,0.6116
S14,958,98.18,0.949,63.29,89.44,1,97.22,4,80.52,0.3916
S14,444,98.54,0.804,64.17,78.57,1,92.35,3,79.69,0.5968
S14,368,99.29,0.835,70.38,73.48,0,87.45,1,88.63,0.5371
S14,939,97.67,0.819,87.85,83.16,1,55.23,3,92.1,0.2559
S14,795,98.33,0.817,94.45,75.43,1,89.73,4,80.08,0.4605
S14,872,99.21,0.946,77.44,75.02,1,75.49,4,80.27,0.3556
S14,367,98.19,0.885,82.21,78.85,0,64.8,5,75.36,0.5674
S14,268,97.1,0.945,68.25,98.99,1,98.89,3,84.31,0.7724
S14,870,98.52,0.872,91.64,82.0,1,93.17,2,91.85,0.4385
S14,838,99.21,0.823,95.53,76.31,1,70.53,2,79.67,0.3589
S14,132,99.93,0.944,79.42,79.85,0,60.22,4,87.85,0.6923
S14,476,97.11,0.925,66.43,84.33,0,94.9,3,83.18,0.5994
S14,313,98.62,0.823,60.2,72.16,1,70.72,1,88.09,0.6257
S14,661,98.35,0.985,81.46,79.15,1,96.44,2,85.1,0.5933
S14,539,97.73,0.862,79.91,74.3,1,65.46,2,80.91,0.4997
S14,591,98.91,0.931,97.03,72.71,0,70.74,5,91.87,0.4515
S14,492,97.49,0.806,61.46,97.27,0,95.31,2,82.61,0.5555
S14,588,97.85,0.889,65.96,78.52,1,52.98,5,83.22,0.3864
S14,821,99.35,0.993,67.91,76.27,1,98.85,3,93.81,0.4537
S14,128,98.38,0.977,81.88,91.01,0,52.22,4,73.45,0.6688
S14,138,99.98,0.844,71.39,71.72,0,80.13,4,90.82,0.6135
S14,958,98.16,0.976,68.23,99.2,1,73.81,3,93.74,0.4226
S14,711,98.39,0.859,80.58,99.55,0,78.97,4,91.88,0.4399
S14,272,97.9,0.97,61.63,92.95,1,68.55,4,83.41,0.6577
S14,116,97.71,0.946,99.01,99.61,1,87.21,3,78.43,0.8876
S14,155,99.77,0.87,94.44,77.68,1,88.63,1,79.48,0.7476
S14,325,99.25,0.982,70.88,77.64,1,85.55,2,85.0,0.7557
S14,657,98.0,0.897,73.45,96.07,0,51.71,5,99.82,0.4016
S14,166,99.1,0.864,69.84,88.23,0,50.28,4,77.55,0.5451
S14,296,99.9,0.856,97.14,91.69,0,83.68,3,74.43,0.6176
S14,753,97.22,0.988,86.13,70.41,1,55.86,1,84.82,0.3401
S14,934,97.79,0.952,80.85,83.92,1,52.66,1,75.64,0.2494
S14,122,97.6,0.87,80.34,78.35,0,52.64,2,92.52,0.6031
S14,705,99.61,0.851,66.64,74.62,0,50.78,3,71.58,0.1791
S14,853,97.54,0.842,98.51,85.56,0,84.77,4,73.97,0.272
S14,336,97.92,0.849,96.58,78.31,1,99.0,5,82.89,0.7037
S14,665,98.63,0.822,98.1,86.3,1,77.98,3,82.32,0.4256
S14,237,98.86,0.897,71.64,72.35,1,82.69,5,90.51,0.7049
S14,572,99.42,0.808,79.07,93.93,0,85.28,3,73.51,0.5157
S14,944,98.22,0.802,80.76,98.49,1,54.19,2,77.9,0.2769
S14,883,98.6,0.924,79.59,88.88,0,82.72,2,88.7,0.4009
S14,652,99.9,0.818,60.77,74.28,1,92.75,4,96.03,0.5285
S14,709,97.89,0.969,93.33,92.47,1,91.48,5,76.68,0.5561
S14,794,97.74,0.821,89.86,96.35,1,64.83,4,81.0,0.3326
S14,739,99.13,0.909,78.99,80.99,1,50.69,3,81.55,0.3045
S14,328,99.31,0.935,70.7,85.41,1,83.19,1,87.75,0.7004
S14,416,98.24,0.846,85.4,71.91,0,85.53,3,84.71,0.502
S14,697,97.64,0.978,65.53,86.43,1,96.85,4,87.96,0.5925
S14,867,99.34,0.896,99.89,71.42,1,54.27,2,75.11,0.3472
S14,820,99.01,0.863,65.01,80.56,1,98.0,4,77.29,0.4013
S14,826,99.63,0.98,62.34,78.35,0,50.98,2,70.49,0.1675
